Right Answer	Predicted Answer	Norm Right Answer	Norm Predicted Answer	pctOfRaceComplete	metersLeftToClimb	metersLeftToClimbCurrentUphill	metersLeftToDescend	metersLeftToDescentCurrentDownhill	avgSlopeCurrentUphill	avgSlopeCurrentDownhill	last30SecPctFtp	last5MinPctFtp	gapToGroupAhead	closeRateGroupAhead	gapToGroupBehind	closeRateGroupBehind	groupSize	ridersAheadOfGroup	distance-passed-500	distanceleft-passed-500	distance-passed-1000	distanceleft-passed-1000	distance-passed-1500	distanceleft-passed-1500	distance-passed-2500	distanceleft-passed-2500	distance-passed-3500	distanceleft-passed-3500	distance-passed-4500	distanceleft-passed-4500	distance-passed-5000	distanceleft-passed-5000	rankInGroup
1.38125002	1.39005947	0.81796116	0.82480347	0.66110879	34.00577164	4.29365969	55.82869339	0.00000000	0.02147904	0.00000000	1.20244789	0.98971945	0.00000000	0.00000000	16.94912529	-2.33209252	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.59687501	0.49705160	0.20873787	0.13120511	0.99927866	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.14960933	1.06751835	0.00000000	0.00000000	33.08169556	1.14926779	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.09687495	1.13439262	0.59708732	0.62622726	0.45544735	160.20913696	3.49908185	226.25550842	0.00000000	0.01080244	0.00000000	1.03971350	1.08073831	0.00000000	0.00000000	34.00235367	1.23141778	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.14999998	1.15039515	0.63834947	0.63865638	0.83721250	78.54151917	62.39113998	89.78310394	0.00000000	0.09630761	0.00000000	1.01085663	0.96602678	0.00000000	0.00000000	3.39449668	0.53020930	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.80624998	0.57394975	0.37135920	0.19093186	0.81231672	93.00146484	76.36607361	89.98918915	0.00000000	0.06735969	0.00000000	0.82233608	0.99054646	0.00000000	0.48932171	20.32941628	-1.99400151	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.50000000
0.83125001	1.02940512	0.39077669	0.54468358	0.52095246	149.78741455	0.00000000	216.60089111	25.42625999	0.00000000	0.03139859	1.07885420	1.05427659	0.00000000	0.00000000	36.21257401	-0.68138337	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.31562495	1.29514730	0.76699024	0.75108528	0.72030663	20.79820633	3.84141183	53.32589340	0.00000000	0.03843334	0.00000000	1.09575522	1.08388078	0.00000000	0.00000000	24.54724312	-4.48580408	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.89375001	0.77029407	0.43932039	0.34343225	0.21545108	285.84509277	0.42535964	259.36871338	0.00000000	0.00131318	0.00000000	0.53948623	0.81249195	0.00000000	-0.22651589	0.95554495	-0.75041455	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
0.96875000	1.06629407	0.49757281	0.57333517	0.42376611	170.52951050	12.49587250	226.32936096	0.00000000	0.01543101	0.00000000	0.97765625	1.02226233	0.00000000	0.00000000	32.47665787	1.34144473	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.96875000	1.05360913	0.49757281	0.56348276	0.56888545	152.28900146	24.31576920	192.53140259	0.00000000	0.05004543	0.00000000	0.74184895	0.98105127	0.00000000	0.00000000	25.60387039	-6.08066463	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.83749998	1.14649892	0.39563105	0.63563019	0.33965918	22.48210526	1.57909131	22.33185959	0.00000000	0.01570927	0.00000000	1.07851565	0.83472544	0.00000000	0.00000000	5.21652651	0.52599913	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.32500005	1.34137690	0.77427185	0.78699172	0.66329765	32.71033859	3.28980827	57.11817551	0.00000000	0.03291454	0.00000000	1.24380207	0.99619973	0.00000000	0.00000000	17.15292931	-1.28163028	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.16562498	1.14356267	0.65048540	0.63334966	0.84433556	69.30436707	53.91489410	89.46932220	0.00000000	0.08322358	0.00000000	1.12332129	0.97913003	0.00000000	0.00000000	3.82901073	-0.35412207	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.40000001	0.34916350	0.05582524	0.01634059	0.95803034	16.31814003	16.31814003	0.46887377	0.00000000	0.03358513	0.00000000	0.55192709	0.91744924	12.95174694	3.92163324	0.00000000	-0.43587527	2.00000000	1.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.99687499	0.94745481	0.51941746	0.48103285	0.69763726	13.73040867	9.49286938	11.59792233	0.00000000	0.02360947	0.00000000	0.88950521	1.05705428	0.00000000	0.00000000	8.30029869	-0.87077254	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.00312495	1.01425362	0.52427179	0.53291535	0.86320937	33.58649826	17.50197792	89.75933838	0.00000000	0.05403246	0.00000000	0.95005208	0.95570302	2.56900644	-0.93076992	1.43444777	-0.20141852	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.00000000	1.17885733	0.52184463	0.66076291	0.55733669	62.04382706	0.00000000	63.64514542	2.38570976	0.00000000	0.01193452	1.27255213	0.85873586	0.00000000	0.00000000	7.48316622	3.16977096	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.43750000	0.83531851	0.08495145	0.39393669	0.26931009	249.65341187	0.00000000	256.28948975	34.74476624	0.00000000	0.07150983	1.39742184	0.96924466	0.00000000	0.00000000	16.58955574	7.02876234	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1.15937495	1.22775459	0.64563102	0.69874138	0.33791593	221.87060547	66.85919189	223.40141296	0.00000000	0.02948701	0.00000000	1.12158859	0.94266337	0.00000000	0.00000000	15.64898872	-0.97961134	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.02187502	0.92861575	0.53883499	0.46640056	0.05824964	113.29997253	1.10081720	146.76580811	0.00000000	0.01101368	0.00000000	0.94764256	0.90373731	0.54315335	0.09393396	0.56086838	0.04024329	7.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.42857143
0.91250002	0.92806149	0.45388350	0.46597010	0.10777299	105.21865845	4.77811575	143.30146790	0.00000000	0.02390253	0.00000000	1.02124476	0.93660069	0.00000000	0.09519424	0.00000000	-0.19308475	5.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
1.24687505	1.20458531	0.71359223	0.68074584	0.49407211	74.94543457	0.00000000	67.29403687	5.22405529	0.00000000	0.02613334	1.17281246	0.78796101	0.00000000	0.00000000	1.62577319	1.83672202	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1.14374995	1.13079524	0.63349509	0.62343323	0.45751950	158.98400879	3.73635006	223.91835022	0.00000000	0.01153494	0.00000000	1.06783855	1.08378613	0.00000000	0.00000000	34.07955933	1.61888075	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.08749998	1.17404675	0.58980578	0.65702665	0.59694612	129.24830627	1.79967761	193.62155151	0.00000000	0.01111200	0.00000000	1.18891597	0.99888766	0.00000000	0.00000000	8.10996151	-3.01467896	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.08124995	1.19378662	0.58495140	0.67235851	0.34723389	22.13559723	1.38176322	22.46406746	0.00000000	0.01374619	0.00000000	1.04473960	0.84888375	0.00000000	0.00000000	5.25212336	-0.18402229	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.94062501	0.86152816	0.47572815	0.41429371	0.00753842	127.80873108	0.00000000	148.04977417	1.75611818	0.00000000	0.00878498	0.87743568	0.87743568	0.00000000	-0.18377618	0.00000000	-0.19068283	11.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.27272728
0.83125001	0.95753509	0.39077669	0.48886222	0.26188800	90.33384705	0.00000000	113.89158630	6.30135202	0.00000000	0.03152252	0.75195313	0.86700195	0.00000000	-0.01563737	2.56313157	1.37757599	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
1.19375002	1.24790788	0.67233008	0.71439439	0.84500730	3.21287417	0.00000000	40.54337311	13.55444431	0.00000000	0.03390306	0.90033853	1.10988498	0.00000000	0.00000000	31.53923225	-1.22631347	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.04062498	1.06705689	0.55339801	0.57392764	0.07580592	295.71203613	0.00000000	336.11596680	9.50522995	0.00000000	0.01467237	1.00578129	0.76896626	0.00000000	0.86906612	0.00000000	0.31262252	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
1.33124995	1.32401526	0.77912617	0.77350700	0.72263843	19.52963829	2.98337102	54.71302414	0.00000000	0.02984864	0.00000000	1.13158858	1.09116638	0.00000000	0.00000000	24.64633560	-4.36679697	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.58437502	0.61563468	0.19902915	0.22330850	0.81579477	92.50632477	76.61205292	90.31755829	0.00000000	0.06757666	0.00000000	0.81684893	0.98628819	0.00000000	1.06869459	19.68646431	-2.72641563	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.50000000
1.03750002	1.24894142	0.55097085	0.71519715	0.35441357	21.00106621	0.63102698	22.42321777	0.00000000	0.01255529	0.00000000	1.01718748	0.85804814	0.00000000	0.00000000	5.28792191	-1.03540528	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.83749998	0.82059181	0.39563105	0.38249850	0.56075871	61.85572433	0.00000000	58.93989182	1.85934544	0.00000000	0.01860275	1.24330723	0.85980457	0.00000000	0.00000000	7.92360115	3.16945243	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.33437502	1.34321916	0.78155339	0.78842264	0.60588562	47.67015839	2.00806403	60.30799484	0.00000000	0.02009068	0.00000000	1.23533857	0.90654314	0.00000000	0.00000000	10.77974319	1.39782286	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.06250000	1.03236437	0.57038832	0.54698205	0.70494968	13.23287010	9.35897541	11.59345913	0.00000000	0.02660168	0.00000000	0.91486979	1.05792677	0.00000000	0.00000000	8.19137573	-0.87229770	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.46249998	1.53680289	0.88106793	0.93877894	0.25373137	269.93548584	18.22202301	259.54541016	0.00000000	0.11251081	0.00000000	1.34189618	0.87996358	0.00000000	0.00000000	3.46625924	1.57386518	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.91874999	0.84734619	0.45873785	0.40327859	0.52467299	154.06921387	0.00000000	222.49627686	27.98484802	0.00000000	0.04319770	1.03520834	1.04829884	0.00000000	0.00000000	36.20928192	0.54191929	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.11874998	1.35478485	0.61407763	0.79740572	0.13730036	289.17102051	0.00000000	327.40447998	67.51877594	0.00000000	0.05955582	0.95073527	0.80716950	0.00000000	-0.65140414	0.57714993	-0.69880038	8.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12500000
1.17187500	1.16529822	0.65533978	0.65023166	0.65507394	109.26233673	16.88592911	192.44682312	0.00000000	0.05213059	0.00000000	1.15464091	1.00929654	0.00000000	0.00000000	2.43409133	-0.24748759	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.09375000	1.18402767	0.59466016	0.66477883	0.49784428	74.59767914	0.00000000	68.17729950	4.26927376	0.00000000	0.02135705	1.22841144	0.79071671	0.00000000	0.00000000	1.98312724	1.88099980	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1.03437495	1.07197762	0.54854363	0.57774955	0.44748610	159.46118164	4.19882917	223.95118713	0.00000000	0.00864181	0.00000000	0.98930085	1.06535232	0.00000000	0.00000000	33.52804947	-0.88736022	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.35000002	1.33787692	0.79368931	0.78427333	0.72499776	17.46356392	2.02091670	55.13636398	0.00000000	0.02021928	0.00000000	1.16408849	1.09841001	0.00000000	0.00000000	24.72032547	-3.73096132	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.21249998	1.23065877	0.68689317	0.70099705	0.35765448	200.14707947	29.46166039	223.82402039	0.00000000	0.03638186	0.00000000	1.21002150	1.01107645	0.00000000	0.00000000	22.30717087	1.54419625	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.92187500	0.98797679	0.46116504	0.51250625	0.43381348	82.23845673	0.00000000	75.35833740	8.11224270	0.00000000	0.04058151	0.72171873	0.78448278	0.00000000	-0.02879367	3.44679546	1.13539600	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.97187501	0.94914693	0.50000000	0.48234713	0.11007188	104.49648285	3.58691239	139.14697266	0.00000000	0.03588707	0.00000000	1.02865016	0.93648356	0.00000000	-0.00158510	0.00000000	-0.02844776	5.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
1.04687500	1.08316231	0.55825239	0.58643675	0.09335835	111.36842346	11.37985992	140.61126709	0.00000000	0.03795184	0.00000000	1.03090274	0.94212180	0.00000000	0.79828483	0.00000000	0.13736105	5.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
1.08124995	1.07035935	0.58495140	0.57649267	0.37801638	183.06181335	28.09160805	223.26852417	0.00000000	0.01734500	0.00000000	1.05669272	1.09325671	0.00000000	0.00000000	28.39300537	-1.40405595	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.81875002	0.87304783	0.38106796	0.42324102	0.56433243	62.01860046	0.00000000	60.58892822	1.29810512	0.00000000	0.01298754	1.20156252	0.85935140	0.00000000	0.00000000	8.33688068	2.95451093	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.19687498	1.14962006	0.67475724	0.63805437	0.45958200	156.69844055	2.50600600	221.06204224	0.00000000	0.00773659	0.00000000	1.08442712	1.08620965	0.00000000	0.00000000	34.10429764	1.93863547	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.96562499	0.90272111	0.49514562	0.44628823	0.48939461	154.37294006	2.54738641	218.84872437	0.00000000	0.00524290	0.00000000	0.90229166	1.07736337	0.00000000	0.00000000	35.37222290	3.14247942	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.00312495	1.02949274	0.52427179	0.54475164	0.36126390	20.10167503	0.00000000	22.35885429	3.97995973	0.00000000	0.01131252	1.00281250	0.86792666	0.00000000	0.00000000	5.34429741	-0.64610767	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.13437498	1.03383827	0.62621355	0.54812682	0.71203703	12.29312229	8.54213142	11.55435085	0.00000000	0.02832655	0.00000000	0.93565106	1.05902541	0.00000000	0.00000000	8.10114765	-1.27734983	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.45312500	1.44174564	0.87378639	0.86494809	0.25054991	272.53170776	23.01165771	254.41615295	0.00000000	0.07104206	0.00000000	1.06244707	0.85956544	0.00000000	0.00000000	0.65627146	0.66636252	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.42500001	0.34777936	0.07524273	0.01526553	0.96128029	17.27504921	17.27504921	0.00000000	0.00000000	0.03555459	0.00000000	0.53440064	0.91296023	13.23628426	4.55322742	0.00000000	-0.55570596	2.00000000	1.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.32500005	1.37449408	0.77427185	0.81271380	0.60820317	47.13641357	1.10428035	61.86750412	0.00000000	0.01104833	0.00000000	1.26187503	0.91302609	0.00000000	0.00000000	11.31729794	2.02332592	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.26874995	1.33629405	0.73058248	0.78304392	0.72742397	17.12411690	0.98792034	57.04700089	0.00000000	0.00988415	0.00000000	1.19731772	1.10513604	0.00000000	0.00000000	24.79825783	-2.85310602	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.20000005	1.22923505	0.67718446	0.69989127	0.35689545	201.09280396	29.97480011	224.62533569	0.00000000	0.03701553	0.00000000	1.20929682	1.01040089	0.00000000	0.00000000	22.01638794	1.23168004	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.14687502	1.11692858	0.63592231	0.61266303	0.57545787	147.40866089	19.80962372	194.98854065	0.00000000	0.04077112	0.00000000	0.82591146	0.98086655	0.00000000	0.00000000	22.29684448	-9.65618229	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.10000002	1.14139223	0.59951454	0.63166392	0.84517843	67.84105682	52.18253326	90.09927368	0.00000000	0.08054949	0.00000000	1.12662125	0.98240161	0.00000000	0.00000000	3.71124744	-0.93754447	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.79687500	0.71890342	0.36407766	0.30351722	0.13118139	288.43811035	0.00000000	325.32189941	67.32270813	0.00000000	0.05196001	1.01055670	0.80891609	0.00000000	0.00000000	0.00000000	0.20275530	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1.03125000	1.07552218	0.54611647	0.58050269	0.50189501	74.69144440	0.00000000	63.48324585	2.77161121	0.00000000	0.02772998	1.27539063	0.79236168	0.00000000	0.00000000	2.27932763	1.80239952	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	0.00000000
0.67812502	0.72345901	0.27184469	0.30705553	0.22440463	286.72052002	0.00000000	260.13687134	1.19891238	0.00000000	0.00370131	0.60665065	0.81194884	0.23028491	0.18209931	0.87409252	-0.05624749	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
0.96875000	0.98475444	0.49757281	0.51000345	0.36813176	20.85973549	0.00000000	22.45733070	0.18582971	0.00000000	0.00369738	0.98820311	0.86975259	0.00000000	0.00000000	5.42963028	0.57987022	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.66250002	0.76887631	0.25970876	0.34233111	0.52854675	152.57431030	0.00000000	218.41496277	25.65506363	0.00000000	0.03960142	0.98184896	1.04095221	0.00000000	0.00000000	36.24956131	2.04459739	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.84687501	1.11700881	0.40291262	0.61272526	0.56807995	62.08190155	0.00000000	62.03221893	0.22882186	0.00000000	0.00228936	1.15697920	0.85928595	0.00000000	0.00000000	8.67292976	2.55308294	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.04687500	1.07321286	0.55825239	0.57870901	0.42562467	168.85139465	12.26748180	226.10939026	0.00000000	0.01514897	0.00000000	0.96828127	1.01881015	0.00000000	0.00000000	32.65413666	1.24376345	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
